id,title,description,url,img_url,publishing_date,publisher
15,AK Parti'den anket açıklaması: İl il saydı: Hiç beklemediğiniz sürprizler olacak,"Haber 7 - AK Parti Genel Başkan Yardımcısı Ali İhsan Yavuz, katıldığı canlı yayında anket sonuçlarıyla ilgili dikkat çeken açıklamalarda bulundu.",https://www.haber7.com/siyaset/haber/3410956-ak-partiden-anket-aciklamasi-il-il-saydi-hic-beklemediginiz-surprizler-olacak,https://i20.haber7.net/resize/1280x720/haber/haber7/bigmanset/2024/13/ak_partiden_anket_aciklamasi_il_il_saydi_hic_beklemediginiz_surprizler_olacak_1711738092_1547.jpg,2024-03-29 21:51:00+03:00,haber7
16,Hükümetten emekliye zam ve asgari ücret açıklaması: 'Bunu kırmamız lazım',"Ekonomi - Emeklilerin zam taleplerine değinen Cumhurbaşkanı Yardımcısı Cevdet Yılmaz, “Emeklilerimizin sıkıntılarının farkındayız. Temmuzda yeni bir değerlendirme olacaktır” dedi. Yılmaz, asgari ücret konusunda da değerlendirmede bulundu.",https://ekonomi.haber7.com/ekonomi/haber/3411026-hukumetten-emekliye-zam-ve-asgari-ucret-aciklamasi-bunu-kirmamiz-lazim,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/emeklilere_yeni_zam_yapilacak_mi_cevdet_yilmaz_acikladi_1711784267_8028.jpg,2024-03-30 11:55:00+03:00,haber7
17,"Ericsson, 1.200 kişiyi işten çıkaracak","Ekonomi - Ericsson, düşük hacimli bir ekonomi ortamına uyum sağlamak amacıyla İsveç'te yaklaşık 1.200 kişiyi işten çıkaracak.",https://ekonomi.haber7.com/ekonomi/haber/3409694-ericsson-1200-kisiyi-isten-cikaracak,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/ericsson_1200_kisiyi_isten_cikaracak_1711371740_0569.jpg,2024-03-25 16:03:00+03:00,haber7
18,İftar menüleri 2024: 20. Gün İftar Menüsü,"Haber 7 - Ramazan ayının 20. gün iftar menüsünde; topalak çorbası, islim kebabı, patates püresi ve cennet çamuru tatlısı ile karşınızdayız. Afiyet olsun!",https://www.haber7.com/yasam/haber/3410836-iftar-menuleri-2024-20-gun-iftar-menusu,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/iftar_menuleri_2024_20_gun_iftar_menusu_1711704928_6442.jpg,2024-03-30 12:44:00+03:00,haber7
19,"Ali Koç'tan flaş açıklamalar! ""Futbolcularımıza ceza vereceklermiş!..""","Tüm Spor - Fenerbahçe Başkanı Ali Koç, sarı lacivertli kulübün Yüksek Divan Kurulu Toplantısı'nda çarpıcı açıklamalarda bulundu.",https://spor.haber7.com/fenerbahce/haber/3410907-ali-koctan-flas-aciklamalar-futbolcularimiza-ceza-vereceklermis,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/ali_koctan_flas_aciklamalar_futbolcularimiza_ceza_vereceklermis_1711720959_9643.jpg,2024-03-29 18:12:00+03:00,haber7
20,"Brent petrolün varil fiyatı 84,86 dolar","Ekonomi -  Brent petrolün varili, uluslararası piyasalarda 84,86 dolardan işlem görüyor.",https://ekonomi.haber7.com/ekonomi/haber/3410166-brent-petrolun-varil-fiyati-8486-dolar,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/07/2HMoO_1707981657_2662.jpg,2024-03-27 10:36:00+03:00,haber7
21,"Erzurumspor FK, gözünü play-off'a çevirdi",Tüm Spor -  ilk olarak ligde kalıcı olmayı amaçladıklarını ancak elde ettikleri başarılarla hedef yükseltip play-off'a katılmak istediklerini söyledi.,https://spor.haber7.com/birinci-lig/haber/3411051-erzurumspor-fk-gozunu-play-offa-cevirdi,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2021/46/hakan_kutlu_oyun_farkli_bir_yere_gidebilirdi_1637501790_0944.jpg,2024-03-30 12:00:00+03:00,haber7
22,Hüseyin Göçek ve Suat Arslanboğa'nın başvurularına ret!,"Tüm Spor - Türkiye Futbol Federasyonu (TFF) Tahkim Kurulu, hakemler Hüseyin Göçek ve Suat Arslanboğa'nın klasman terfi listesine yapmış oldukları itirazların reddedildiğini açıkladı.",https://spor.haber7.com/super-lig/haber/3410917-huseyin-gocek-ve-suat-arslanboganin-basvurularina-ret,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2016/25/uefadan_huseyin_goceke_gorev_1466450453_7242.jpg,2024-03-29 17:39:00+03:00,haber7
23,Hayes-Davis rekor kırdı! Fenerbahçe Avrupa'da farka koştu,"Tüm Spor - Fenerbahçe Beko, THY EuroLeague'nin 32. haftasında sahasında konuk etttiği Alman ekibi Alba Berlin'i 103-68 mağlup etti.",https://spor.haber7.com/fenerbahce/haber/3410964-hayes-davis-rekor-kirdi-fenerbahce-avrupada-farka-kostu,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/fenerbahce_avrupada_farka_kostu_1711741153_219.jpg,2024-03-29 22:56:00+03:00,haber7
24,Kudüs Fatihi Selahaddin Eyyubi'ye Acun Ilıcalı'nın dizisinden transfer! O isim şaşırttı,Haber 7 - Son olarak geçtiğimiz sezon TV8 ekranlarında yayınlanan Sıfırıncı Gün dizisinde yer alan Berk Cankat'ın yeni adresi belli oldu. Acun Ilıcalı'nın dizisinden sonra Kudüs Fatihi Selahaddin Eyyubi'yle hayranlarının karşısına geçecek.,https://www.haber7.com/medya/haber/3410754-kudus-fatihi-selahaddin-eyyubiye-acun-ilicalinin-dizisinden-transfer-o-isim-sasirtti,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/kudus_fatihi_selahaddin_eyyubiye_sifirinci_gunden_transfer_acun_ilicalinin_dizisindeydi_1711692753_3105.jpg,2024-03-30 08:57:00+03:00,haber7
25,"Arka Sokaklar'ın sevilen yüzü Kara Ağaç Destanı'nda! Özlem sona erdi, şimdi kavuşma vakti","Haber 7 - Uzun yıllar önce Kanal D'nin Arka Sokaklar dizisinde ekran önüne çıkan Yeşim Gül, TRT1’de her Cuma akşamı yayına giren Kara Ağaç Destanı’yla el sıkıştı.",https://www.haber7.com/medya/haber/3404692-arka-sokaklarin-sevilen-yuzu-kara-agac-destaninda-ozlem-sona-erdi-simdi-kavusma-vakti,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/12/trt1in_kara_agac_destani_dizisine_arka_sokaklardan_cok_konusulacak_transfer_1710750529_0866.jpg,2024-03-29 09:00:00+03:00,haber7
26,Ben Bu Cihana Sığmazam 63.bölüm fragmanında hoşuna gitmeyecek karar! Büyük şok yaşadı,"Haber 7 - ATV'nin yoğun ilgi gören dizisi Ben Bu Cihana Sığmazam 63.bölüm fragmanında Elif, tüm dengeleri altüst edecek bir karara imza atar.",https://www.haber7.com/medya/haber/3410815-ben-bu-cihana-sigmazam-63bolum-fragmaninda-hosuna-gitmeyecek-karar-buyuk-sok-yasadi,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/ben_bu_cihana_sigmazam_63bolum_fragmaninda_hosuna_gitmeyecek_karar_buyuk_sok_yasadi_1711701274_1074.jpg,2024-03-30 08:46:00+03:00,haber7
27,Kızıl Goncalar 'Sadi Hüdayi' Erkan Avcı kimdir? Aslen nereli? Erkan Avcı'nın oynadığı diziler...,Haber 7 - Now Tv ekranında yayınlanan Kızıl Goncalar dizisinde 'Sadi Hüdayi Efendi' karakterini oynayan Erkan Avcı oldukça dikkat çekti. İşte merak edenler için 2006'dan beri oyunculuk kariyerine devam eden ve Kuruluş Osman'da da boy gösteren Erkan Avcı'nın biyografisi...,https://www.haber7.com/biyografi/haber/3409706-kizil-goncalar-sadi-hudayi-erkan-avci-kimdir-aslen-nereli-erkan-avcinin-oynadigi-diziler,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/kizil_goncalar_sadi_hudayi_erkan_avci_kimdir_aslen_nereli_erkan_avcinin_oynadigi_diziler_1711373902_2107.jpg,2024-03-26 13:19:00+03:00,haber7
28,"Doğal gaz ithalatı ocakta yüzde 7,8 arttı","Ekonomi - Türkiye'nin doğal gaz ithalatı, ocakta geçen senenin aynı ayına göre yüzde 7,8 artarak 6 milyar 519 milyon 70 bin metreküp oldu.",https://ekonomi.haber7.com/ekonomi/haber/3410833-dogal-gaz-ithalati-ocakta-yuzde-78-artti,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/XjS8b_1711704455_1436.jpg,2024-03-29 12:28:00+03:00,haber7
29,ABD Raporu reddetmişti! BM raportörü: “Tehdit ediliyorum”,"Haber 7 - BM İnsan Hakları Özel Raportörü Albanese, İsrail’in Gazze'de soykırım suçu işlediğine dair hazırladığı raporu belirtmesinin ardından tehditler aldığını açıkladı.  ABD, İsrail'in Gazze'de 'soykırım' uyguladığını savunan raporu reddetmişti.",https://www.haber7.com/guncel/haber/3411028-abd-raporu-reddetmisti-bm-raportoru-tehdit-ediliyorum,https://i20.haber7.net/resize/1280x720/haber/haber7/bigmanset/2024/13/abd_raporu_reddetmisti_bm_raportoru_tehdit_ediliyorum_1711791408_3144.jpg,2024-03-30 12:37:00+03:00,haber7
30,2019 yılında en çok gezilen ve 2020'de gezilecek yerler,Haber 7 - 2019 yılında Türkiye'de popüler olan gezi yerleri binlerce turisti ağırladı. Yerli ve yabancı turistleri misafir eden bu adresler nereler tüm detayları ile haberimizde yer verdik.,https://www.haber7.com/seyahat/haber/2929631-2019-yilinda-en-cok-gezilen-ve-2020de-gezilecek-yerler,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2020/09/2019_yilinda_en_cok_gezilen_ve_2020de_gezilecek_yerler_1582974215_5131.jpg,2021-06-11 11:35:00+03:00,haber7
31,Hasan Arat: Beşiktaş'ın büyüklüğünü gösterdik,"Tüm Spor - Beşiktaş Başkanı Hasan Arat, Beşiktaş Emlakjet'in kazandığı maç sonrasında açıklamalarda bulundu.",https://spor.haber7.com/besiktas/haber/3410976-hasan-arat-besiktasin-buyuklugunu-gosterdik,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/hasan_arat_besiktasin_buyuklugunu_gosterdik_1711746559_0612.jpg,2024-03-30 00:09:00+03:00,haber7
32,Seçim günü hava durumu nasıl olacak?,"Haber 7 - Türkiye yarın yerel seçimler için sandık başına gidecek. Günlerdir mevsim normallerinin üzerinde seyreden hava durumu seçim günü nasıl olacak? İşte İstanbul, Ankara, Bursa 31 Mart hava durumu tahminleri...",https://www.haber7.com/guncel/haber/3411073-secim-gunu-hava-durumu-nasil-olacak,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/secim_gunu_hava_durumu_nasil_olacak_1711792182_2632.jpg,2024-03-30 14:25:00+03:00,haber7
33,EBRD'den Antalya Havalimanı'na ek finansman,"Ekonomi - Avrupa İmar ve Kalkınma Bankası, Antalya Havalimanı için 50 milyon euro ek finansman sağlayacak.",https://ekonomi.haber7.com/ekonomi/haber/3410030-ebrdden-antalya-havalimanina-ek-finansman,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/ebrdden_antalya_havalimanina_ek_finansman_1711463836_7835.jpg,2024-03-26 17:37:00+03:00,haber7
34,Sihirli Annem'de oynuyordu! Damla Ersubaşı ferace giyerek kapandı!,Haber 7 - Sihirli annem dizisinde Tuğçe karakterini canlandıran Damla Ersubaşı kapandı ve başörtülü hallerini takipçileri ile paylaştı. Daha önce Arka Sokaklar'da da oynayan Damla Ersubaşı'nın tesettürlü halleri sosyal medyada gündem oldu.,https://www.haber7.com/hayat/haber/3409815-sihirli-annemde-oynuyordu-damla-ersubasi-ferace-giyerek-kapandi,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/sihirli_annemde_oynuyordu_damla_ersubasi_kapandi_1711433449_5221.jpg,2024-03-29 10:09:00+03:00,haber7
35,Mesut Akusta evliliğini noktaladı! Eşi Şafak Özbir sessizliğini bozdu ve açıklama yaptı,Haber 7 - Teşkilat'ın Mete Başkan'ı Mesut Akusta 7 yıllık eşi Şafak Özbir ile olan evliliğini noktaladı. Boşanma sonrasında sessizliğini bozan taraf Mesut Akusta'nın eski eşi Şafak Özbir oldu. Şafak Özbir konuya ilişkin açıklamayı sosyal medya hesabı üzerinden yaptı.,https://www.haber7.com/hayat/haber/3409614-mesut-akusta-evliligini-noktaladi-esi-safak-ozbir-sessizligini-bozdu-ve-aciklama-yapti,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/mesut_akusta_evliligini_noktaladi_esi_safak_ozbir_sessizligini_bozdu_1711357465_5813.jpg,2024-03-29 12:51:00+03:00,haber7
36,Adıyaman haberleri Adıyaman'da yakalandı: Görünce sevinç çığlıkları attılar,"Adıyaman sondakika haberleri Adıyaman’ın Kahta ilçesinde Atatürk Barajı göletinde 70 kiloluk dev turna balığı oltaya takıldı.
 - 29 Mart 2024, 16:16",https://www.haber7.com/adiyaman/3410892-adiyamanda-yakalandi-gorunce-sevinc-cigliklari-attilar,https://i12.haber7.net//haber/haber7/photos/2024/13/KDNwW_1711718012_2823.jpg,2024-03-29 16:16:00+03:00,haber7
37,Anadolu Ajansı 31 Mart'ta nasıl bir mesai yapacak?,Mehmet Acet isimli köşe yazarının Anadolu Ajansı 31 Mart'ta nasıl bir mesai yapacak? başlıklı yazısı. Haber 7,https://www.haber7.com/yazarlar/mehmet-acet/3410747-anadolu-ajansi-31-martta-nasil-bir-mesai-yapacak,https://i12.haber7.net/haber7/columnists//bw/284.png,2024-03-29 14:06:00+03:00,haber7
38,Parti toplantısında kavga çıktı! CHP’li aday bardak fırlattı!,Haber 7 - CHP Bartın Belediye Başkan Adayı Rıza Yalçınkaya tartıştığı kişiye bardak fırlattı.,https://www.haber7.com/guncel/haber/3411079-parti-toplantisinda-kavga-cikti-chpli-aday-bardak-firlatti,https://i20.haber7.net/resize/1280x720/haber/haber7/bigmanset/2024/13/parti_toplantisinda_kavga_cikti_chpli_aday_bardak_firlatti_1711797232_5551.jpg,2024-03-30 14:14:00+03:00,haber7
39,ABB'nin adrese teslim ihalelerle Ankara'yı nasıl batırdığı ortaya çıktı,"Haber 7 - ABB'nin 2023 Mali Yılı Denetim Raporları, Mansur Yavaş’ın iddia ettiği şeffaf belediyecilik anlayışının gerçek yüzünü gösterdi. Denetim raporuna göre; 2023 yılında yapılan ihalelerin yüzde 91’i doğrudan temin şekilde adrese teslim yapıldı.",https://www.haber7.com/guncel/haber/3411097-abbnin-adrese-teslim-ihalelerle-ankarayi-nasil-batirdigi-ortaya-cikti,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/abbnin_adrese_teslim_ihalelerle_ankarayi_nasil_batirdigi_ortaya_cikti_1711798270_2793.jpg,2024-03-30 14:36:00+03:00,haber7
40,Almanya'nın büyüme tahmini sıfıra yaklaştı,"Ekonomi - Almanya'nın büyüme tahmininde sert revizyona gidildi. Ülkenin önde gelen beş ekonomi kuruluşu, GSYH büyüme tahminini yüzde 1,3'ten yüzde 0,1'e indirdi.",https://ekonomi.haber7.com/ekonomi/haber/3410319-almanyanin-buyume-tahmini-sifira-yaklasti,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/almanyanin_buyume_tahmini_sifira_yaklasti_1711547804_9768.jpg,2024-03-27 16:57:00+03:00,haber7
41,İftar menüleri 2024: 15. Gün İftar Menüsü,"Haber 7 - Ramazan ayının 15. gün iftar menüsünde; gendime çorbası, mantar sote, Özbek pilavı ve kolay katmer tatlısı ile karşınızdayız. Afiyet olsun!",https://www.haber7.com/yasam/haber/3407769-iftar-menuleri-2024-15-gun-iftar-menusu,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/12/iftar_menuleri_2024_15_gun_iftar_menusu_1711115383_3471.jpg,2024-03-25 15:22:00+03:00,haber7
42,Bahar'ın yıldızı Demet Evgar'dan başkaldırı! Gazze bombalanırken Kate Middleton haberine sinirlendi,"Haber 7 - Show Tv ekranında izleyici ile buluşan Bahar dizisinde başrol oynayan Demete Evgar, son günlerde gündemden düşmeyen Kate Middleton'ün öldüğüne ilişkin haberlere adeta isyan etti. Demet Evgar İsrail'in Gazze'yi bombalandığına dikkati çekti.",https://www.haber7.com/hayat/haber/3409496-baharin-yildizi-demet-evgardan-baskaldiri-gazze-bombalanirken-kate-middleton-haberine-sinirlendi,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/baharin_basrolu_demet_evgardan_hakli_baskaldiri_gazze_bombalanirken_kate_middleton_haberine_kizdi_1711352263_5234.jpg,2024-03-29 13:49:00+03:00,haber7
43,İftar vaktinde oy sayımı yapılacak mı? 31 Mart seçiminde YSK iftar kararını açıkladı!,Haber 7 - 31 Mart Mahalli İdareler Genel Seçiminin Ramazan ayında olması ve oy sayım saatlerinin iftar vaktine denk gelmesi sebebiyle oy sayımlarının ne zaman yapılacağı merak konusu olmuştu. YSK bu konuya açıklık getirdi. İşte Yüksek Seçim Kurulu’nun iftar kararı…,https://www.haber7.com/guncel/haber/3410705-iftar-vaktinde-oy-sayimi-yapilacak-mi-31-mart-seciminde-ysk-iftar-kararini-acikladi,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/iftar_vaktinde_oy_sayimi_yapilacak_mi_31_mart_seciminde_ysk_iftar_kararini_acikladi_1711652836_6625.JPG,2024-03-29 16:29:00+03:00,haber7
44,İSPER İstanbul Personel Yönetim A.Ş.,Haber 7 - .,https://www.haber7.com/resmi-ilanlar/haber/3410618-isper-istanbul-personel-yonetim-as,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/resmi_daireler_1711441999_1765.jpg,2024-03-30 00:02:00+03:00,haber7
45,Algıları ellerinde patladı! Karadağlı'nın işaret ettiği o çürük bina belediyenin çıktı,Haber 7 - DT Genel Müdürü Tamer Karadağlı'nın Haşim İşcan Kültür Merkezi binasının yarı harabe halini gözler önüne sererek Antalya Büyükşehir Belediyesi'ni eleştirdiği paylaşımına cevap veren CHP'li Muhittin Böcek'in algı operasyonu belgelerle çürüdü,https://www.haber7.com/guncel/haber/3410914-algilari-ellerinde-patladi-karadaglinin-isaret-ettigi-o-curuk-bina-belediyenin-cikti,https://i20.haber7.net/resize/1280x720/haber/haber7/bigmanset/2024/13/algilari_ellerinde_patladi_karadaglinin_isaret_ettigi_o_curuk_bina_belediyenin_cikti_1711724028_5393.jpg,2024-03-29 17:48:00+03:00,haber7
46,İftar menüleri 2024: 19. Gün İftar Menüsü,"Haber 7 - Ramazan ayının 19. gün iftar menüsünde; kereviz çorbası, nohut yemeği, tavuklu sultan kebabı ve milföy pasta ile karşınızdayız. Afiyet olsun!",https://www.haber7.com/yasam/haber/3410805-iftar-menuleri-2024-19-gun-iftar-menusu,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/iftar_menuleri_2024_19_gun_iftar_menusu_1711700107_4846.jpg,2024-03-29 12:39:00+03:00,haber7
47,İftar menüleri 2024: 10. Gün İftar Menüsü,"Haber 7 - Ramazan ayının 10. gün iftar menüsünde; patatesli pırasa çorbası, et sote, pirinç pilavı, sultan sarması tatlısı ile karşınızdayız. Afiyet olsun!",https://www.haber7.com/yasam/haber/3404158-iftar-menuleri-2024-10-gun-iftar-menusu,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/11/iftar_menuleri_2024_10_gun_iftar_menusu_1710678900_9705.jpg,2024-03-22 16:55:00+03:00,haber7
48,Bu çiçeği koparmanın cezası 75 bin lira,"Ekonomi - Şırnak ve Hakkari'de ağırlıklı olarak yetişen endemik çiçek türü ters laleler yılın sadece 20 günü yaşıyor, nesli tehlikede olan çiçek türlerinden olduğu için koparma cezasının cezasının ise 75 bin lira olduğu belirtildi.",https://ekonomi.haber7.com/ekonomi/haber/3411070-bu-cicegi-koparmanin-cezasi-75-bin-lira,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/bu_cicegi_koparmanin_cezasi_75_bin_lira_1711791142_6225.jpg,2024-03-30 13:54:00+03:00,haber7
49,42 bin lira maaşa çoban bulunamıyor,"Ekonomi - Tarımın kalbi Sivas’ta sunduğu 42 bin lira maaş, dayalı döşeli ev ve karavan imkanlarına rağmen çalıştırılacak çoban bulunamıyor.",https://ekonomi.haber7.com/ekonomi/haber/3411031-42-bin-lira-maasa-coban-bulunamiyor,https://i20.haber7.net/resize/1280x720//haber/haber7/photos/2024/13/42_bin_lira_maasa_coban_bulunamiyor_1711785636_8592.jpg,2024-03-30 11:47:00+03:00,haber7
0,Papua Yeni Gine'de 7 büyüklüğünde deprem,"Dünyadaki depremlerin ve volkanik faaliyetlerin çoğunun meydana geldiği Pasifik ""Ateş Çemberi"" üzerinde yer alan Papua Yeni Gine'de 7 büyüklüğünde deprem meydana geldi.",https://www.haberler.com/guncel/papua-yeni-gine-de-7-buyuklugunde-deprem-meydana-geldi-16974656-haberi/,https://foto.haberler.com/haber/2024/03/24/papua-yeni-gine-de-7-buyuklugunde-deprem-2-16974656_9197_amp.jpg,2024-03-24 00:00:00+03:00,haberler.com
1,Antalya'da Kayıt Dışı Tıbbi İşlemlerde Botoks ve İğneler Ele Geçirildi,"Antalya'da yapılan kontrollerde kayıt dışı izinsiz ve yetkisiz tıbbi işlemler yapıldığı tespit edilen adreslerde çok sayıda botoks, yağ eritici, dolgu, gençlik aşısı ve enjektör ile iğneler ele geçirildi.",https://www.haberler.com/3-sayfa/antalya-da-kayit-disi-tibbi-islemlerde-botoks-ve-igneler-ele-gecirildi-16967568-haberi/,https://foto.haberler.com/haber/2024/03/21/antalya-da-kayit-disi-izinsiz-ve-yetkisiz-tib-16967568_amp.jpg,2024-03-21 17:03:00+03:00,haberler.com
2,Yunanistan'da 5.7 büyüklüğünde deprem,Yunanistan'ın güneyinde 5.7 büyüklüğünde bir deprem meydana geldi. Yerel saatle 09.12'de yaşanan depremin ardından 2.9 ve 2.1 büyüklüğünde artçı sarsıntılar kaydedildi. Depremle ilgili bir can kaybı ve hasar bildirimi yapılmadı.,https://www.haberler.com/dunya/yunanistan-in-guneyinde-6-buyuklugunde-deprem-16990146-haberi/,https://foto.haberler.com/haber/2024/03/29/yunanistan-in-guneyinde-6-buyuklugunde-deprem-16990146_9855_amp.jpg,2024-03-29 10:59:00+03:00,haberler.com
3,"Esra Ezmeci, Bağcılar'daki sucu skandalına öfke kustu: Hadım edilsin","Esra Ezmeci, Bağcılar'da 2019 ve 2023 yılları arasında 4 çocuğa cinsel istismarda bulunan Metin Ş.'ye öfke kusarak ""Bu tip adamlar adım edilsin"" dedi.",https://www.haberler.com/3-sayfa/esra-ezmeci-bagcilar-daki-sucu-skandalina-ofke-16973729-haberi/,https://foto.haberler.com/haber/2024/03/23/esra-ezmeci-bagcilar-daki-sucu-skandalina-ofke-16973730_1889_amp.jpg,2024-03-23 16:06:00+03:00,haberler.com
4,"Çin ve Kazakistan, 2024 Kazakistan Turizm Yılı'nın açılış törenine tebrik mesajları gönderdi","Çin Cumhurbaşkanı Xi Jinping ve Kazakistan Cumhurbaşkanı Kasım Cömert Tokayev, Çin'de 2024 Kazakistan turizm yılının açılış törenine tebrik mesajları gönderdi. İki lider, turizm işbirliğinin önemini vurgulayarak, Çin-Kazakistan ilişkilerinin geleceğini güçlendirmeye kararlı olduklarını belirtti.",https://www.haberler.com/guncel/cin-ve-kazakistan-2024-kazakistan-turizm-yili-nin-acilis-torenine-tebrik-mesajlari-gonderdi-16993901-haberi/,https://www.haberler.com/mstatic/haberlercom_haberi.jpg,2024-03-30 14:08:00+03:00,haberler.com
5,Yer: Esenyurt! Kocasını okey masasında başka bir kadınla görünce çıldırdı,"Esenyurt'ta yaşanan olayda, bir kadın kocasını okey masasında başka bir kadınla gördü. Kocasının bu durumuna sinirlenen kadın, olay yerinde kavga çıkardı. Cep telefonu kamerasıyla kaydedilen o anlara şahit olan vatandaşlar büyük şaşkınlık yaşadı.",https://www.haberler.com/3-sayfa/yer-esenyurt-kocasini-okey-masasinda-baska-bir-16973230-haberi/,https://foto.haberler.com/haber/2024/03/23/yer-esenyurt-kocasini-okey-masasinda-baska-bir-16973230_830_amp.jpg,2024-03-23 12:48:00+03:00,haberler.com
6,Çamaşır makinesinde havasız kalan 3 yaşındaki çocuk hayatını kaybetti,Adana'da evde kalan 3 çocuktan biri çamaşır makinesine girince havasız kaldı. Hastaneye kaldırılan 3 yaşındaki kız çocuğu kurtarılamayarak hayatını kaybetti.,https://www.haberler.com/3-sayfa/adana-da-camasir-makinesinde-havasiz-kalan-cocuk-hayatini-kaybetti-16966266-haberi/,https://foto.haberler.com/haber/2024/03/21/camasir-makinesinde-havasiz-kalan-3-yasindaki-16966266_9498_amp.jpg,2024-03-21 14:32:00+03:00,haberler.com
7,Adana'da kesinleşmiş hapis cezası bulunan 16 kişi yakalandı,"Adana'da İl Jandarma Komutanlığı ekipleri tarafından gerçekleştirilen operasyonlarda, haklarında kesinleşmiş hapis cezası bulunan 16 kişi yakalandı. Karataş, Kozan, Seyhan, Çukurova, İmamoğlu, Tufanbeyli, Yüreğir, Karaisalı ve Sarıçam ilçelerinde düzenlenen operasyonlar sonucunda hüküm giyen suçlular, işlemlerinin ardından cezaevine gönderildi.",https://www.haberler.com/guncel/adana-da-kesinlesmis-hapis-cezasi-bulunan-16-kisi-yakalandi-16993942-haberi/,https://foto.haberler.com/haber/2024/03/30/adana-da-16-hukumlu-yakalandi-16993942_local.jpg,2024-03-30 14:28:00+03:00,haberler.com
8,Japonya'da takviye diyet gıdasından hayatını kaybedenlerin sayısı 4'e çıktı,Japonya'da kırmızı pirinç mayası içeren 'beni-koji' adlı takviye diyet gıdası tüketen 2 kişi daha yaşamını yitirdi. Diyet gıdasından ötürü hayatını kaybedenlerin sayısı 4'e çıkarken ölenlerde böbrek rahatsızlığı semptomları görüldüğü belirlendi. Aynı diyet gıdasından kullandığı için rahatsızlanan 100'ün üzerinde kişi hastaneye kaldırılmıştı.,https://www.haberler.com/guncel/japonya-da-takviye-diyet-gidasi-nedeniyle-hayatini-kaybedenlerin-sayisi-4-e-cikti-16986613-haberi/,https://foto.haberler.com/haber/2024/03/28/japonya-da-takviye-diyet-gidasi-nedeniyle-16986613_9058_amp.jpg,2024-03-28 10:06:00+03:00,haberler.com
9,Deprem nedeniyle Türkiye Espor Futbol Ligi süresiz olarak ertelendi,Kahramanmaraş'ın iki ilçesinde meydana gelen 7.7 ve 7.6'lık deprem nedeniyle espor organizasyonları ikinci bir duyuruya kadar ara verildi. FIFA 23'te düzenlenen Türkiye Espor Futbol Ligi'nin süresiz olarak ertelendiği bildirildi.,https://www.haberler.com/gamegar/deprem-nedeniyle-turkiye-espor-futbol-ligi-15621369-haberi/,https://foto.haberler.com/haber/2023/02/09/deprem-nedeniyle-turkiye-espor-futbol-ligi-15621369_1023_amp.jpg,2023-02-09 16:12:00+03:00,haberler.com
10,"Valve, Steam'deki yapay zeka oyunlarına izin verecek","Temmuz 2023'te yapay zeka ile geliştirilen oyunları Steam'den kaldırılacağını açıklamasının ardından geçtiğimiz günlerde yapay zeka oyunlarının Steam mağazasında piyasaya sürülmesinin önünü açan konuyla alakalı açıklamada bulunan Steam, mağazadaki yapay zeka oyunlarının ""büyük çoğunluğuna"" izin vereceğini söyledi.",https://www.haberler.com/teknoloji/valve-steam-deki-yapay-zeka-oyunlarina-izin-16730202-haberi/,https://foto.haberler.com/haber/2024/01/12/valve-steam-deki-yapay-zeka-oyunlarina-izin-16730202_8771_amp.jpg,2024-01-12 13:51:00+03:00,haberler.com
