title,description,url,img_url,publishing_date,publisher
Kurultayı erteleme girişimi iktidarın yazdığı bir tiyatro,"Koray Aydın, 27 Nisan’daki kurultay öncesi liderlik yarışını, “Şu anda 3 adayız. Ailece
görüşen arkadaşlarız. Kim kazanırsa diğerleri onunda yanında olacak” diye açıkladı...",https://www.sozcu.com.tr/kurultayi-erteleme-girisimi-iktidarin-yazdigi-bir-tiyatro-p39045,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/4korayaydinjpg-wPo4wNc-9EuN08D4Iz8O3g.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-13 05:32:11+03:00,sozcu
10 yılda belediyede çivi çakılmamış aile şirketi gibi saltanat sürmüşler,"10 yıl sonra Cumhur İttifakı’nın adayı MHP’li Mehmet Kılıç’a karşı seçimi kazanan Bekir Öztekin, “10 yıl sonra Belediyeyi hiçbir şey yapılmamış olarak buldum. 10 yıl boyunca MHP’nin aile şirketi haline getirip saltanat sürmüşler’’ dedi.",https://www.sozcu.com.tr/10-yilda-belediyede-civi-cakilmamis-aile-sirketi-gibi-saltanat-surmusler-p39070,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/14efsanejpg-uiAEkh5V8ECXanqah_I4aA.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-13 05:30:02+03:00,sozcu
Seçimi masada değil sokakta kazandık,"Tuzla’da doğup büyüdüğünü belirten Başkan Bingöl, “Bir Tuzlalı neden şikayet ediyorsa  ben de ondan şikayet ediyordum. Derdin ortak olduğu yerde çözüm de ortak olur” dedi.",https://www.sozcu.com.tr/secimi-masada-degil-sokakta-kazandik-p39072,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/12tuzla4jpg-BeHhPREP00a83PWgKjfEmg.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-13 05:30:02+03:00,sozcu
"Ali Erbaş, sadece AKP’li belediyelerle bayramlaştı","Diyanet İşleri Başkanı Erbaş, Allah’ın “Bölünüp parçalanmayın” emrini unuttu, bayramda bile ayrımcılık yaptı. Sakarya’da AKP’li başkanları sarık ve cübbesiyle ziyaret edip kutladı.",https://www.sozcu.com.tr/ali-erbas-sadece-akp-li-belediyelerle-bayramlasti-p39056,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/10diyanetkocaelijpg-t2Kl_terV0imQZe7g1JVGQ.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-13 05:30:02+03:00,sozcu
Ülkelerden peş peşe 'Orta Doğu' uyarısı,"ABD ve Rusya'nın ardından Fransa, İngiltere, Hollanda, Almanya ve Hindistan da vatandaşlarına İran, Lübnan, İsrail ve Filistin topraklarına seyahat etmemeleri tavsiyesinde bulundu.",https://www.sozcu.com.tr/5-ulkeden-vatandaslarina-orta-dogu-uyarisi-p39020,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/3/israilaa2jpg-AZddtfv2UEaCohqqOeKYFQ.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-13 00:52:40+03:00,sozcu
"İran ABD’yi tehdit etti, Biden'dan tek kelimelik yanıt geldi","İran’ın, Joe Biden yönetimine İsrail ile yaşanacak bir çatışmaya müdahil olmaması gerektiği, aksi takdirde ABD'nin Orta Doğu'daki askeri üslerinin hedef alınacağı uyarısında bulunduğu belirtildi. Biden ise İran'a tek kelime ile yanıt verdi.",https://www.sozcu.com.tr/iran-abd-ye-tehdit-etti-biden-dan-tek-kelimelik-yanit-geldi-p39044,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/2/bidenjpg-y6OspEdWuE2NmOqthX1xRw.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-13 00:37:15+03:00,sozcu
Euroleague'de eşleşmeler belli oldu,Euroleague'de Fenerbahçe Beko play-off'ta AS Monaco ile Anadolu Efes ise play-in'de Virtus Bologna ile eşleşti.,https://www.sozcu.com.tr/euroleague-de-eslesmeler-belli-oldu-p39064,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2023/11/basketbol-tema-shutterjpg-MIzbxVk-3UG5Q4RS2akpWQ.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-13 00:20:34+03:00,sozcu
"Georgieva, tekrar IMF başkanlığına seçildi",Uluslararası Para Fonu'nun başkanlığına Kristalina Georgieva'nın yeniden seçildiği duyuruldu.,https://www.sozcu.com.tr/georgieva-tekrar-imf-baskanligina-secildi-p39063,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2023/11/georgievaaajpeg-Nxj1RbyEfkuUpQ_mNgEIDg.jpeg?w=1200&h=675&mode=crop&scale=both,2024-04-13 00:17:35+03:00,sozcu
Su kanalında erkek cesedi bulundu,Sakarya'nın Serdivan ilçesinden geçen su kanalının içerisinde inşaat işçisi olduğu öğrenilen Ahmet Okur’un (61) cansız bedeni bulundu.,https://www.sozcu.com.tr/su-kanalinda-erkek-cesedi-bulundu-p39062,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/resim115300204jpg-9x3uNOUUw0ypse_I0ANEtw.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-13 00:15:28+03:00,sozcu
Diyarbakır’da sokak ortasında silahlı saldırı,"Diyarbakır'da sokakta yürürken silahlı saldırıya uğrayan N.Ş. (43), sağ bacağından yaralandı. Polis, kaçan şüpheli ya da şüphelilerin yakalanması için çalışma başlattı.",https://www.sozcu.com.tr/diyarbakir-da-sokak-ortasinda-silahli-saldiri-p39060,https://sozcu01.sozcucdn.com/sozcu/production/uploads/images/2024/4/polisolayyeridhajpg-jaaNXKqi2UyyhBMav2bawg.jpg?w=1200&h=675&mode=crop&scale=both,2024-04-13 00:12:29+03:00,sozcu
