title,description,url,img_url,publishing_date,publisher
"Uluslararası Atom Enerjisi Kurumu, Zaporijya Nükleer Santrali'ne İHA saldırısı sonrası 'nükleer kaza' uyarısı yaptı","Birleşmiş Milletler (BM) bünyesindeki Uluslararası Atom Enerjisi Kurumu (IAEA), bir kez daha İHA saldırısına hedef olan Ukrayna'daki Zaporijya Nükleer Santrali'yle ilgili 'nükleer tehlike' uyarısı yaptı.",https://www.haberturk.com/uluslararasi-atom-enerjisi-kurumu-zaporijya-nukleer-santrali-ne-iha-saldirisi-sonrasi-nukleer-kaza-u-3676210,https://im.haberturk.com/l/2024/04/08/ver1712552429/3676210/jpg/1200x628,2024-04-08 08:00:47+03:00,haberturk
Şans Topu sonuçları açıklandı mı? 7 Nisan Pazar Şans Topu çekiliş sonucu sorgulama sayfası,Şans Topu'nda çekiliş bu akşam gerçekleştiriliyor. Çarşamba ve Pazar günleri olmak üzere haftada iki kez gerçekleştirilen Şans Topu çekilişinde kazandıran numaraları bir araya getirdik. İşte 7 Nisan Pazar Şans Topu çekilişi hakkında detaylar...,https://www.haberturk.com/sans-topu-sonuclari-aciklandi-mi-7-nisan-pazar-sans-topu-cekilis-sonucu-sorgulama-sayfasi-3676112,https://im.haberturk.com/l/2024/04/07/ver1712496735/3676112/jpg/1200x628,2024-04-07 23:49:20+03:00,haberturk
"MGM'den son dakika hava durumu ve yağış uyarısı: Bayramda İstanbul, Ankara, İzmir ve il il hava durumu nasıl olacak?","Ramazan Bayramı tatilini değerlendirmek isteyen milyonlarca vatandaş hava durumu raporunu takip ediyor. MGM’den son dakika hava durumu uyarısı geldi. İstanbul, Ankara ve İzmir’de hava sıcaklıkları hafta boyunca mevsim normallerinde seyretmesi bekleniyor. Bölge genelinin 8 Nisan Pazartesi günü parçalı bulutlu olacağı, Trakya, İstanbul ve Yalova çevrelerinde rüzgarın zaman zaman kuvvetli eseceği tahmin ediliyor. İşte MGM’den hava durumu raporu",https://www.haberturk.com/meteorolojiden-son-dakika-hava-durumu-ve-yagis-uyarisi-bayramda-istanbul-ankara-izmir-ve-il-il-hava-durumu-nasil-olacak-3676040,https://im.haberturk.com/l/2024/04/07/ver1712491298/3676040/jpg/1200x628,2024-04-07 23:47:27+03:00,haberturk
Lara Fabian 25 Nisan'da İstanbul'da,"Lara Fabian, dünya turnesi kapsamında 25 Nisan 2024'te İstanbul Volkswagen Arena'da unutulmaz bir konserle müzikseverlerle buluşacak.",https://www.haberturk.com/lara-fabian-25-nisan-da-istanbul-da-3676174,https://im.haberturk.com/l/2024/04/07/ver1712517534/3676174/jpg/1200x628,2024-04-07 22:19:09+03:00,haberturk
Urla'daki Karantina adası yakında müze olacak,Yaklaşık 150 yıl boyunca Osmanlı'daki salgın hastalıklara karşı karantina uygulamalarına ev sahipliği yapan İzmir Urla'daki Karantina Adası'nın müze olması sosyal medyanın gündeminde... Adadaki 'Tahaffuzhane' adı verilen ana bina müze haline dönüştürülecek.,https://www.haberturk.com/htgastro/seyahat/urla-daki-karantina-adasi-yakinda-muze-olacak-3676157,https://im.haberturk.com/2024/04/07/3676157_a4f50a2367918fbcf06e2264c56f31d7_640x640.jpg,2024-04-07 21:59:36+03:00,haberturk
Bakan Koca'dan 'Dünya Sağlık Günü' paylaşımı,"Sağlık Bakanı Fahrettin Koca, 7 Nisan 'Dünya Sağlık Günü' ve 7-13 Nisan 'Sağlık Haftası' dolayısıyla mesaj yayınladı. Bakan Koca, ""Bugün, 1948'teki beyana tarihte tekrar kayda geçeceği şekilde sahip çıkma zamanı. Gazze insanı ağır saldırılar altında ve her türlü sağlık hakkından yoksun"" açıklamasında bulundu.",https://www.haberturk.com/bakan-koca-dan-dunya-saglik-gunu-paylasimi-3676158,https://im.haberturk.com/l/2024/04/07/ver1712513783/3676158/jpg/1200x628,2024-04-07 21:17:33+03:00,haberturk
Bahar yorgunluğuna karşı 10 etkili öneri,"Beslenme ve Diyet Uzmanı Elif Gizem Oğuz, baharı enerjik geçirmek için beslenme ve sıvı tüketimiyle ilgili dikkat etmeniz gereken 10 kuralı anlattı.",https://www.haberturk.com/bahar-yorgunluguna-karsi-10-etkili-oneri-haberler-3675400,https://im.haberturk.com/l/2024/04/04/ver1712511214/3675400/jpg/1200x628,2024-04-07 20:33:34+03:00,haberturk
Yaygın bir komplikasyon: Kan verme sonrası morluk neden oluşur?,"Kan aldırmak basit bir işlemdir ancak bu durumla ilgili yaygın yaşanan bir komplikasyon vardır: Kan alınan bölgenin morarması. Peki, neden kan verdikten sonra cildiniz morarıyor hiç düşündünüz mü? İşte, sizin için cildin neden morardığı ve morarmayı iyileştirme yolları!",https://www.haberturk.com/yaygin-bir-komplikasyon-kan-verme-sonrasi-morluk-neden-olusur-3669040,https://im.haberturk.com/l/2024/03/13/ver1712511069/3669040/jpg/1200x628,2024-04-07 20:31:10+03:00,haberturk
Dünyanın şaşırtıcı yönleri: Günlük yaşamdan tuhaf anların fotoğrafları,"Hayata ve doğaya dair şaşırtıcı anları görmek için dünyanın bir ucuna gitmenize gerek yok. Günlük hayatlarında dünyanın şaşırtıcı yönlerini paylaşan insanların fotoğraflarını sizin için derledik. İşte, sizi şaşırtabilecek fotoğraflar!",https://www.haberturk.com/dunyanin-sasirtici-yonleri-gunluk-yasamdan-tuhaf-anlarin-fotograflari-3676091,https://im.haberturk.com/l/2024/04/07/ver1712510953/3676091/jpg/1200x628,2024-04-07 20:29:14+03:00,haberturk
Yeni turistik trenin adı: Mezopotamya Ekspresi,"TCDD, tarihi ve doğal güzelliklerle dolu bir turistik tren yolculuğu olan Mezopotamya Ekspresi seferlerine 19 Nisan'da başlıyor. Mezopotamya Ekspresi bilet fiyatları ve sefer bilgileri bu haberimizde.",https://www.haberturk.com/htgastro/seyahat/yeni-turistik-trenin-adi-mezopotamya-ekspresi-3676138,https://im.haberturk.com/2024/04/07/3676138_b94f40341b4e3d88a123f768e9b1a121_640x640.jpg,2024-04-07 20:14:55+03:00,haberturk
Bahar yorgunluğunuzu alacak 9 besin,"Neyse ki bahar yorgunluğu önlenemez bir durum değil. Yorgunluk, huzursuzluk ve uyku halini üstümüzden atabiliriz.",https://www.haberturk.com/htgastro/lezzetli-hatlar/bahar-yorgunlugunuzu-alacak-9-besin-3582124,https://im.haberturk.com/2023/04/12/03f8b5f9989f0d3ca3f01f06ddbbb16f_640x640.jpg,2024-04-07 19:57:21+03:00,haberturk
"Ayder Yaylası, Potuk Yaylası Anzer Yaylası nerede, nasıl gidilir?",Rize yaylalarına tatil planı yapıp Kaçkar’ın eteklerinde olağanüstü bir hava ve bitki örtüsünü görmeye karar verdiyseniz ulaşım ve konaklama için gezi rehberimizden faydalanabilirsiniz. Çamlıhemşin ve İkizdere ilçelerinde bulunan 10 adet yaylanın birçoğu turizm bölgesi olarak ilan edilmiştir. Bunlar,https://www.haberturk.com/htgastro/seyahat/ayder-yaylasi-potuk-yaylasi-anzer-yaylasi-nerede-nasil-gidilir-3676141,https://im.haberturk.com/l/2024/04/07/ver1712508385/3676141/jpg/620x410,2024-04-07 19:46:40+03:00,haberturk
Avokado yağı ne işe yarar?,"Avokado yağı, lutein adındaki antioksidan madde bakımından zengindir ve vücudumuzun kendi kendine üretemediği bu bileşen göz sağlığı açısından kritiktir.",https://www.haberturk.com/htgastro/lezzetli-hatlar/avokado-yagi-ne-ise-yarar-3613549,https://im.haberturk.com/l/2023/08/11/ver1691751437/3613549/jpg/620x410,2024-04-07 19:40:56+03:00,haberturk
Antalya önemli bir dertten kurtuluyor!,"Antalya'ya her yıl milyonlarca turisti taşıyan uçakların yakıtlarının kamyonlarla, akaryakıt tankerleriyle taşındığını biliyor muydunuz? Bazı uçakların tek seferde 120 ton, 90, 80 ton Jet A1 yakıt tükettiği dikkate alınırsa Antalya'nın nasıl bir tanker trafiğine maruz kaldığını tahmin dahi etmek zor. Birileri para kazanma hırsıyla Türkiye'nin ikinci büyük havalimanına, bu güzel şehrimize adeta işkence uygulamış! Trafik yoğunluğu, hava ve gürültü kirliliği... Antalya Limanı ile Antalya Havalimanı arasındaki 40 km mesafede her gün yüzlerce tanker sefer yapıyor. Yakında inşallah ""yapıyordu"" diyeceğiz. Antalya böyle bir dertten sıkıntıdan...",https://www.haberturk.com/ozel-icerikler/guntay-simsek-1019/3676109-antalya-onemli-bir-dertten-kurtuluyor,https://im.haberturk.com/l/2024/04/07/ver1712497054/3676109/jpg/1200x628,2024-04-07 18:40:41+03:00,haberturk
Ormanın hayaleti bu sefer çatı arasında görüntülendi,"Sivas’ın Zara ilçesinde Ormanın hayaleti olarak bilinen vaşak, bir ahırın çatı arasında görüntülendi.",https://www.haberturk.com/ormanin-hayaleti-bu-sefer-cati-arasinda-goruntulendi-3676085,https://im.haberturk.com/l/2024/04/07/ver1712488742/3676085/jpg/1200x628,2024-04-07 14:19:05+03:00,haberturk
