title,description,url,img_url,publication_date,publisher
Diyarbakır’da iki grup arasında bıçaklı kavga: 2 yaralı,Diyarbakır’ın Yenişehir ilçesinde iki grup arasında çıkan bıçaklı kavgada 2 kişi yaralandı.,https://www.cumhuriyet.com.tr/turkiye/diyarbakirda-iki-grup-arasinda-bicakli-kavga-2-yarali-2195748?utm_source=Anasayfa&utm_campaign=Cumhuriyet&utm_medium=Gundem,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195748/kapak_085200.jpg,2024-04-13 08:52:05+03:00,cumhuriyet
THY uçağına bomba ihbarı asılsız çıktı,Varşova-İstanbul seferini yapan THY uçağına yapılan bomba ihbarı asılsız çıktı.,https://www.cumhuriyet.com.tr/turkiye/thy-ucagina-bomba-ihbari-asilsiz-cikti-2195747?utm_campaign=Cumhuriyet&utm_medium=Surmanset&utm_source=Anasayfa,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195747/kapak_084831.jpg,2024-04-13 08:48:35+03:00,cumhuriyet
Survivor All Star'da yumruk yumruğa kavga! Acun Ilıcalı görüntüleri sansürledi... Yunus Emre ve Ogeday diskalifiye mi olacak?,Survivor All Star'ın yeni bölüm fragmanı yayınladı. Bu bölümde Ogeday Girişken ile Yunus Emre Özden kafa kafaya gelerek yumruk yumruğa kavga ettiği görüldü. Görüntüler 'Yunus Emre ile Ogeday diskalife olacak mı?' sorusunu akıllara getirdi.,https://www.cumhuriyet.com.tr/yasam/survivor-all-starda-yumruk-yumruga-kavga-acun-ilicali-goruntuleri-2195746?utm_medium=KategoriSayfasi&utm_source=KategoriSayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195746/kapak_084015.jpg,2024-04-13 08:40:20+03:00,cumhuriyet
Meteoroloji açıkladı: 13 Nisan 2024 hava durumu raporu... Bugün hava nasıl olacak?,"Meteoroloji, 13 Nisan 2024 Cumartesi, gününe ilişkin hava durumunu açıkladı. Rapora göre, sıcaklıkların mevsim normalleri üzerinde seyredeceği beklenirken birçok il için sağanak yağış uyarısı yapıldı. İşte yurt genelinde il il hava durumu...",https://www.cumhuriyet.com.tr/turkiye/meteoroloji-acikladi-13-nisan-2024-hava-durumu-raporu-bugun-hava-2195745?utm_campaign=Cumhuriyet&utm_medium=SliderHaber&utm_source=Anasayfa,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195745/kapak_082715.jpg,2024-04-13 08:27:21+03:00,cumhuriyet
Bakan Yerlikaya duyurdu: 'Çember-17' operasyonunda 2 bin 756 firari yakalandı,81 ilde 4 gündür devam eden “Aranan Şahıslara Yönelik” düzenlenen “Çember-17” operasyonlarında arama kaydı bulunan 2 bin 756 firari yakalandı.,https://www.cumhuriyet.com.tr/turkiye/bakan-yerlikaya-duyurdu-cember-17-operasyonunda-2-bin-756-firari-2195744?utm_campaign=Cumhuriyet&utm_medium=Surmanset&utm_source=Anasayfa,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195744/kapak_082011.jpg,2024-04-13 08:20:15+03:00,cumhuriyet
Sakarya’da su kanalında erkek cesedi bulundu,Sakarya’nın Serdivan ilçesinden geçen su kanalının içerisinde inşaat işçisi olduğu öğrenilen Ahmet Okur’un (61) cansız bedeni bulundu.,https://www.cumhuriyet.com.tr/turkiye/sakaryada-su-kanalinda-erkek-cesedi-bulundu-2195743?utm_source=Anasayfa&utm_campaign=Cumhuriyet&utm_medium=Gundem,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195743/kapak_080326.jpg,2024-04-13 08:03:40+03:00,cumhuriyet
İtalyan moda tasarımcısı Roberto Cavalli hayatını kaybetti,"Ünlü İtalyan modacı Roberto Cavalli, 83 yaşında hayatını kaybetti. Cavalli, hayvan baskılı tasarımlarıyla hafızalara kazanmıştı.",https://www.cumhuriyet.com.tr/dunya/italyan-moda-tasarimcisi-roberto-cavalli-hayatini-kaybetti-2195742?utm_campaign=Cumhuriyet&utm_medium=5liSlider&utm_source=Anasayfa,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195742/kapak_075954.jpg,2024-04-13 07:59:59+03:00,cumhuriyet
Teleferik faciasında AFAD ve Antalya Valiliği son durumu paylaştı: Bakan Yerlikaya'dan yeni açıklama,"Antalya’da 1 kişinin hayatını kaybettiği 7 kişinin yaralandığı kazada, faaliyeti durdurulan teleferik hattındaki kabinlerde kurtarma çalışmaları devam ediyor. Son duruma ilişkin Afet ve Acil Durum Yönetimi Başkanlığı (AFAD) Antalya Valiliği ve İçişleri Bakanı Ali Yerlikaya'dan açıklama geldi.",https://www.cumhuriyet.com.tr/turkiye/antalyadaki-teleferik-faciasinda-afad-son-durumu-acikladi-2195735?utm_campaign=Cumhuriyet&utm_medium=SliderHaber&utm_source=Anasayfa,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195735/kapak_071231.jpg,2024-04-13 07:56:39+03:00,cumhuriyet
Kütahya’da tefecilik yaptığı iddia edilen şahıs tutuklandı,Kütahya’da polisin eşzamanlı düzenlediği operasyonda tefecilik yaptıkları iddiasıyla gözaltına alınan 3 şüpheli şahıstan 1’i tutuklandı.,https://www.cumhuriyet.com.tr/turkiye/kutahyada-tefecilik-yaptigi-iddia-edilen-sahis-tutuklandi-2195740?utm_source=Anasayfa&utm_campaign=Cumhuriyet&utm_medium=Gundem,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195740/kapak_075330.jpg,2024-04-13 07:53:34+03:00,cumhuriyet
Şırnak'ta 'taciz' iddiasıyla uzman çavuş darbedildi: Valilikten 'soruşturma' açıklaması,"Şırnak’ta yolda yürüyen kadına tacizde bulunduğu iddiasıyla uzman çavuş, kalabalık grup darbedildi. Valilikten konuyla ilgili yapılan açıklamada 4 kişinin gözaltına alındığı ve soruşturmanın sürdürüldüğü belirtildi.",https://www.cumhuriyet.com.tr/turkiye/sirnakta-taciz-iddiasiyla-uzman-cavus-darbedildi-valilikten-2195741?utm_medium=KategoriSayfasi&utm_source=KategoriSayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195741/kapak_075033.jpg,2024-04-13 07:50:36+03:00,cumhuriyet
AKP'li başkanın çalışanı bıçaklandı: CHP'li adayın eşi gözaltında,"Konya’nın Karapınar ilçesinde AKP İlçe Başkanı Yusuf Zengin’in yanında çalışan Mehmet Aldanmaz (35), darbedilip bıçaklandıktan sonra evininin önüne bırakıldı. Olayla ilgili çalışma başlatan polis, CHP Karapınar Belediye başkan adayı olan Gönül Karabacak’ın eşi H.K. ile N.Ö.’yü şüpheli olarak gözaltına aldı.",https://www.cumhuriyet.com.tr/turkiye/akpli-baskanin-calisani-bicaklandi-chpli-adayin-esi-gozaltinda-2195738?utm_medium=KategoriSayfasi&utm_source=KategoriSayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195738/kapak_072853.jpg,2024-04-13 07:28:57+03:00,cumhuriyet
Görür: Erken uyarı sistemi işe yaramaz,"Bilim Akademisi kurucu üyesi ve Afet Bilimci Prof. Dr. Naci Görür, özellikle 6 Şubat’tan sonra deprem gerçeğinin unutulmaması ve deprem dirençli kentler oluşturulması için sık sık uyarılar yapıyor. Görür, Deprem Erken Uyarı Sistemi (EDİS) için “işe yaramaz” yorumunu yaptı.",https://www.cumhuriyet.com.tr/turkiye/gorur-erken-uyari-sistemi-ise-yaramaz-2195701?utm_campaign=Cumhuriyet&utm_medium=SliderHaber&utm_source=Anasayfa,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195701/kapak_072525.jpg,2024-04-13 07:25:26+03:00,cumhuriyet
"Yer: Denizli... Babasını bıçakla yaraladı, ardından intihar etti",Denizli'nin Merkezefendi ilçesinde babasını bıçakla yaralayan kişi intihar etti.,https://www.cumhuriyet.com.tr/turkiye/yer-denizli-babasini-bicakla-yaraladi-ardindan-intihar-etti-2195737?utm_medium=KategoriSayfasi&utm_source=KategoriSayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195737/kapak_072214.jpg,2024-04-13 07:23:05+03:00,cumhuriyet
Kadıköy'de park halindeki 2 otomobil alev alev yandı,"Kadıköy'de park halindeki otomobilde başlayan yangın, yanında bulunan otomobile de sıçradı. Yangın sonrası araçlar kullanılamaz hale gelirken, o anlar cep telefonu kamerasıyla görüntüledi.",https://www.cumhuriyet.com.tr/turkiye/kadikoyde-park-halindeki-2-otomobil-alev-alev-yandi-2195739?utm_medium=Kategori%20Sayfasi&utm_source=Cumhuriyet&utm_campaign=Kategori%20Sayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195739/kapak_072034.jpg,2024-04-13 07:20:38+03:00,cumhuriyet
Şişli D-100'de feci kaza: Bariyere çarparak devrilen motosikletin sürücüsü hayatını kaybetti!,Şişli D-100 Karayolu'nda seyir halinde olduğu sırada bariyere çarparak devrilen motosikletin sürücüsü hayatını kaybetti.,https://www.cumhuriyet.com.tr/turkiye/sisli-d-100de-feci-kaza-bariyere-carparak-devrilen-motosikletin-2195736?utm_medium=KategoriSayfasi&utm_source=KategoriSayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195736/kapak_070711.jpg,2024-04-13 07:07:16+03:00,cumhuriyet
Ege Denizi'nde 4.5 büyüklüğünde deprem!,"Ege Denizi'nde 4,5 büyüklüğünde deprem meydana geldi. AFAD’ın internet sitesinde yer alan bilgiye göre, sarsıntı saat 05.23'te, 5,68 kilometre derinlikte gerçekleşti.",https://www.cumhuriyet.com.tr/turkiye/ege-denizinde-45-buyuklugunde-deprem-2195734?utm_medium=KategoriSayfasi&utm_source=KategoriSayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195734/kapak_070257.jpg,2024-04-13 07:03:02+03:00,cumhuriyet
Türkiye’de yıllık satış tahmini 40 milyon adet: 20 milyarlık aksesuvar,"Hızlı şarj aletleri, taşınabilir hoparlörler, kılıflar, kulaklıklar, takip cihazları gibi ürünleri kapsayan pazarın bu yıl Türkiye’de yüzde 65 büyüyeceği öngörülüyor.",https://www.cumhuriyet.com.tr/ekonomi/turkiyede-yillik-satis-tahmini-40-milyon-adet-20-milyarlik-aksesuvar-2195727?utm_medium=Kategori%20Sayfasi&utm_source=Cumhuriyet&utm_campaign=Kategori%20Sayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195727/kapak_065839.jpg,2024-04-13 06:58:40+03:00,cumhuriyet
Tuzluca’da ‘iradesi gasp edilen’ halk sokağa indi,Iğdır’ın Tuzluca ilçesinde yerel seçimi kazanan CHP’li Cemal Kurnaz’ın seçilme yeterliliği olmadığı gerekçesiyle mazbatanın Yüksek Seçim Kurulu (YSK) kararıyla AKP’li adaya verilmesi üzerine başlayan protestolar sürüyor. Dün de ellerinde Türk bayraklarıyla kent merkezinde yürüyen yurttaşlar “Hak hukuk adalet” sloganları attı.,https://www.cumhuriyet.com.tr/turkiye/tuzlucada-iradesi-gasp-edilen-halk-sokaga-indi-2195719?utm_medium=KategoriSayfasi&utm_source=KategoriSayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195719/kapak_065722.jpg,2024-04-13 06:57:23+03:00,cumhuriyet
Telegram gruplarında ticari amaçla kullanılıyor: Kimlik bilgileri satışta,"Silah ve uyuşturucu satışıyla gündeme gelen Telegram üzerinden yurttaşların MERNİS bilgilerine ulaşıldığı ortaya çıktı. Hukukçu Ecem Sağol, düzenlemelerin etkili uygulanmadığnıa vurgu yaptı",https://www.cumhuriyet.com.tr/turkiye/telegram-gruplarinda-ticari-amacla-kullaniliyor-kimlik-bilgileri-2195696?utm_medium=Kategori%20Sayfasi&utm_source=Cumhuriyet&utm_campaign=Kategori%20Sayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195696/kapak_065620.jpg,2024-04-13 06:56:22+03:00,cumhuriyet
"Türkiye’de şüpheli kadın ölümleri hızla artıyor, dosyalar aceleyle kapatılıyor","Türkiye’de şüpheli kadın ölümleri hızla artarken, dosyalar aceleyle kapatılıyor. Cumhuriyet'e konuşan Avukat Selin Nakıpoğlu, cezaların yeterli olmadığını söyledi.",https://www.cumhuriyet.com.tr/turkiye/turkiyede-supheli-kadin-olumleri-hizla-artiyor-dosyalar-aceleyle-2195699?utm_campaign=Cumhuriyet&utm_medium=SliderHaber&utm_source=Anasayfa,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195699/kapak_065521.jpg,2024-04-13 06:55:22+03:00,cumhuriyet
Kapısında jandarma ile hastanede tedavi gören emekli Orgeneral Doğan’ın ailesinden kritik açıklama: 'Yaşamı pamuk ipliğine bağlı',"28 Şubat davasında tutuklanan 84 yaşındaki Çetin Doğan’ın eşi Nilgül Doğan, “Tek kişilik hücrede ihtiyacını nasıl giderecek” dedi.",https://www.cumhuriyet.com.tr/turkiye/kapisinda-jandarma-ile-hastanede-tedavi-goren-emekli-orgeneral-doganin-2195706?utm_medium=KategoriSayfasi&utm_source=KategoriSayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195706/kapak_065405.jpg,2024-04-13 06:54:06+03:00,cumhuriyet
11 yaşındaki Rabia Naz’ın şüpheli ölümünün üzerinden altı yıl geçti: 'Katiller bulunamadı',Rabia Naz Vatan’ın şüpheli ölümüyle ilgili açılan davaya 16 Temmuz 2020’de takipsizlik kararı verildi. Karara tepki gösteren aile dosyayı Anayasa Mahkemesi’ne (AYM) taşıdı. Ailenin 16 Eylül 2020’de AYM’ye yaptığı başvuru hâlâ sonuçlanmadı.,https://www.cumhuriyet.com.tr/turkiye/11-yasindaki-rabia-nazin-supheli-olumunun-uzerinden-alti-yil-gecti-2195700?utm_medium=KategoriSayfasi&utm_source=KategoriSayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195700/kapak_065244.jpg,2024-04-13 06:52:45+03:00,cumhuriyet
CHP’nin Manisa başarısının mimarlarından Balaban ve Durbay: 'İnsan odaklı çalışacağız',"CHP, 73 yılın ardından Manisa’da yeniden birinci parti olarak, büyükşehir belediyesi dahil 17 ilçenin 14’ünü kazandı.",https://www.cumhuriyet.com.tr/siyaset/chpnin-manisa-basarisinin-mimarlarindan-balaban-ve-durbay-insan-2195717?utm_medium=Kategori%20Sayfasi&utm_source=Cumhuriyet&utm_campaign=Kategori%20Sayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195717/kapak_065137.jpg,2024-04-13 06:51:38+03:00,cumhuriyet
"Erzincan İliç’teki maden faciasının ikinci ayı geride kaldı, yargılama süreci tartışmalı: Sekiz işçi hâlâ kayıp","Bağımsız Maden-İş Sendikası Örgütlenme Uzmanı Başaran Aksu, madenci ailelerinin ve İliç halkının iddianame hazırlık sürecine dahil edilmediğini söyledi.",https://www.cumhuriyet.com.tr/turkiye/erzincan-ilicteki-maden-faciasinin-ikinci-ayi-geride-kaldi-yargilama-2195698?utm_medium=KategoriSayfasi&utm_source=KategoriSayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195698/kapak_064954.jpg,2024-04-13 06:49:55+03:00,cumhuriyet
AKP’li belediyeden engelli çalışana ‘mobbing',"Ankara’da yerel seçimlerde Altındağ belediye başkanı seçilen AKP’li Veysel Tiryaki, önce 15 çalışanını temizlik işleri müdürlüğüne süpürge işçisi olarak gönderdi ardından önceki başkan yönetiminde yapılan yüzde 30’luk zammı kaldırdı.",https://www.cumhuriyet.com.tr/turkiye/akpli-belediyeden-engelli-calisana-mobbing-2195707?utm_medium=Kategori%20Sayfasi&utm_source=Cumhuriyet&utm_campaign=Kategori%20Sayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195707/kapak_231056.jpg,2024-04-13 06:41:24+03:00,cumhuriyet
İYİ Parti’nin olağanüstü kurultayı öncesi adayların ‘teşkilat değişir’ kaygısı,İYİ Parti’de 27 Nisan’daki kurultay öncesinde parti içindeki yarışta genel başkan Meral Akşener’i destekleyen ekip ile genel başkanın değişmesi gerektiğini savunan ekip arasında tansiyon yükseldi.,https://www.cumhuriyet.com.tr/siyaset/iyi-partinin-olaganustu-kurultayi-oncesi-adaylarin-teskilat-degisir-2195709?utm_campaign=Cumhuriyet&utm_medium=SliderHaber&utm_source=Anasayfa,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195709/kapak_231503.jpg,2024-04-13 06:40:45+03:00,cumhuriyet
Fenerbahçe'de yıldızların sahalardan uzak kalışı yeni bir tartışmayı başlattı,"Fenerbahçe, UEFA Konferans Ligi’nde 3-0 geriye düştüğü Olympiakos karşısında skoru 3-2’ye getirip tur umudunu Kadıköy’e taşıdı ancak takımdaki artan sakatlıklar tartışma yarattı.",https://www.cumhuriyet.com.tr/spor/fenerbahcede-yildizlarin-sahalardan-uzak-kalisi-yeni-bir-tartismayi-2195731?utm_medium=Kategori%20Sayfasi&utm_source=Cumhuriyet&utm_campaign=Kategori%20Sayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195731/kapak_005040.jpg,2024-04-13 04:00:49+03:00,cumhuriyet
İngilizlerin beş çayı tercihi yine Sultani,"Türkiye’nin üretimde dünya lideri olduğu Sultani çekirdeksiz kuru üzümde, ihracat miktarı olarak düşerken tutar olarak arttı.",https://www.cumhuriyet.com.tr/ekonomi/ingilizlerin-bes-cayi-tercihi-yine-sultani-2195733?utm_medium=Kategori%20Sayfasi&utm_source=Cumhuriyet&utm_campaign=Kategori%20Sayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195733/kapak_005450.jpg,2024-04-13 04:00:43+03:00,cumhuriyet
Kaygılı bekleyiş sürüyor... İsrail’e İHA ve füze ile misilleme yapılacak iddiası,Tahran’ın İsrail’e olası saldırısının hafta sonu gerçekleşmesi beklenirken “Bölgeye seyahat etmeyin” uyarıları artıyor.,https://www.cumhuriyet.com.tr/dunya/kaygili-bekleyis-suruyor-israile-iha-ve-fuze-ile-misilleme-2195705?utm_medium=Kategori%20Sayfasi&utm_source=Cumhuriyet&utm_campaign=Kategori%20Sayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195705/kapak_230513.jpg,2024-04-13 04:00:00+03:00,cumhuriyet
Survivor'a bu sözler ile veda etti: 'Ölüm gibi bir şey oldu ama kimse ölmedi',"Survivor'da bu gece eleme heyecanı yaşandı. 12 Nisan Cuma günü ekrana gelen bölümde yarışmacılar adada kalmak için mücadele etti. Survivor All Star'da 4 yarışmacının kıyasıya rekabetinin ardından bir isim adaya veda etti. Yarışmadan kimin ayrıldığını merak eden yurttaşlar sosyal medyada araştırmaya başladı. Peki, Survivor kim elendi? Survivor All Star adaya kim veda etti? Düelloda elenen yarışmacı...",https://www.cumhuriyet.com.tr/yasam/survivorda-kim-elendi-12-nisan-2024-survivora-kim-veda-etti-2195689?utm_campaign=Cumhuriyet&utm_medium=5liSlider&utm_source=Anasayfa,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195689/kapak_212747.jpg,2024-04-13 00:26:55+03:00,cumhuriyet
İstanbulspor: 'Batan gemiyi terk etmeler başladı',"İstanbulspor Kulübü, TFF Başkanlık seçimlerine dair çarpıcı bir açıklamada bulundu.",https://www.cumhuriyet.com.tr/spor/istanbulspor-batan-gemiyi-terk-etmeler-basladi-2195726?utm_campaign=Cumhuriyet&utm_medium=SliderHaber&utm_source=Anasayfa,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/13/2195726/kapak_002009.jpg,2024-04-13 00:20:13+03:00,cumhuriyet
ABD Başkanı Joe Biden'den İran'a son uyarı: 'İsrail'i savunmaya hazırız',"ABD Başkanı Joe Biden, İsrail'e misilleme saldırısı hazırlığında olan İran'a çağrı yaptı. Biden, İran'ı, Yapma! İsrail'in savunması için kendimizi adadık diyerek son kez uyardı.",https://www.cumhuriyet.com.tr/dunya/abd-baskani-joe-bidenden-irana-son-uyari-israili-savunmaya-haziriz-2195724?utm_medium=KategoriSayfasi&utm_source=KategoriSayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195724/kapak_235853.jpg,2024-04-12 23:59:44+03:00,cumhuriyet
Antalya'da teleferik kabini düştü: 1 yurttaş hayatını kaybetti,Antalya’da Tünektepe Teleferik ve Sosyal Tesisleri’nde hareket halindeki teleferik kabinlerinden biri düştü. Olayda bir yurttaş hayatını kaybetti.,https://www.cumhuriyet.com.tr/turkiye/antalyada-teleferik-kabini-dustu-seferlere-ara-verildi-2195674?utm_medium=CokOkunanlar&utm_source=HaberDetay&utm_campaign=Cumhuriyet,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195674/kapak_204612.jpg,2024-04-12 23:53:27+03:00,cumhuriyet
Son Dakika: THY Varşova-İstanbul seferli uçakta bomba ihbarı: Uçak acil iniş yaptı!,Türk Hava Yolları'nın Varşova-İstanbul seferini yapan yolcu uçağına bomba ihbarı yapıldı.,https://www.cumhuriyet.com.tr/turkiye/son-dakika-thy-varsova-istanbul-seferli-ucakta-bomba-ihbari-ucak-acil-2195713?utm_medium=Kategori%20Sayfasi&utm_source=Cumhuriyet&utm_campaign=Kategori%20Sayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195713/kapak_234909.jpg,2024-04-12 23:49:10+03:00,cumhuriyet
NASA tanıtmıştı! Ziyaretçi akınına uğradı: İstanbul'a 7 saat uzaklıkta...,NASA'nın da tanıttığı Kadın Azmağı Deresi'nde ziyaretçi yoğunluğu yaşanıyor,https://www.cumhuriyet.com.tr/yasam/nasa-tanitmisti-ziyaretci-akinina-ugradi-istanbula-7-saat-2195693?utm_medium=KategoriSayfasi&utm_source=KategoriSayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195693/kapak_215732.jpg,2024-04-12 22:06:30+03:00,cumhuriyet
Hizbullah İsrail'e hava saldırısı düzenledi: İsrail'den açıklama geldi!,"Hizbullah Hareketi, Lübnan’ın güneyinden İsrail’in Yukarı Celil’deki askeri üssüne onlarca katyuşa füzesiyle saldırı düzenlendiğini duyurdu.",https://www.cumhuriyet.com.tr/dunya/hizbullah-israile-hava-saldirisi-duzenledi-israilden-aciklama-geldi-2195692?utm_medium=Kategori%20Sayfasi&utm_source=Cumhuriyet&utm_campaign=Kategori%20Sayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195692/kapak_215032.jpg,2024-04-12 22:02:01+03:00,cumhuriyet
"CHP Genel Başkanı Özel, teleferik kazasının araştırılması için Antalya'ya heyet gönderdi","CHP Genel Başkanı Özgür Özel, Antalya'nın Konyaaltı ilçesinde yaşanan teleferik kazasını araştırmak üzere, genel başkan yardımcıları ve 10 milletvekilinden oluşan bir heyetin görevlendirildiğini bildirdi.",https://www.cumhuriyet.com.tr/siyaset/ozgur-ozelden-antalyadaki-teleferik-faciasi-ile-ilgili-aciklama-2195690?utm_medium=KategoriSayfasi&utm_source=KategoriSayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195690/kapak_212501.jpg,2024-04-12 22:00:47+03:00,cumhuriyet
Antalya'daki teleferik faciasının ardından Muhittin Böcek'ten ilk açıklama!,Antalya'da 1 kişinin ölümüne 2'si çocuk 7 kişinin yaralanması ile sonuçlanan teleferik faciasında 25 kabinde bulunan 184 yurttaşın kurtarılması çalışması devam ediyor.,https://www.cumhuriyet.com.tr/turkiye/antalyadaki-teleferik-kazasinin-ardindan-muhittin-bocekten-ilk-2195687?utm_medium=CokOkunanlar&utm_source=HaberDetay&utm_campaign=Cumhuriyet,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195687/kapak_212850.jpg,2024-04-12 21:59:28+03:00,cumhuriyet
Ferdi Tayfur'dan kızı Tuğçe Tayfur'a sert çıkış!,Arabesk müziğinin baba lakaplı büyük ustalarından Ferdi Tayfur kızı Tuğçe Tayfur’un yeğeni Şirin Gözalıcı’yla kavga etmesine fena sinirlendi ve Sevgili dostlar zamanında neden bırakıp kaçtığımı anladınız mı? açıklamasını yayınladı.,https://www.cumhuriyet.com.tr/yasam/ferdi-tayfurdan-kizi-tugce-tayfura-sert-cikis-2195646?utm_medium=KategoriSayfasi&utm_source=KategoriSayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195646/kapak_170828.jpg,2024-04-12 21:19:49+03:00,cumhuriyet
Bağcılar’da gecekondu alev topuna döndü,"Bağcılar’da tek katlı bir gecekonduda bilinmeyen bir nedenle yangın çıktı. Alev topuna dönen ev cep telefonu kamerasına yansırken, yangın itfaiye ekipleri tarafından söndürüldü.",https://www.cumhuriyet.com.tr/turkiye/bagcilarda-gecekondu-alev-topuna-dondu-2195688?utm_medium=Kategori%20Sayfasi&utm_source=Cumhuriyet&utm_campaign=Kategori%20Sayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195688/kapak_211547.jpg,2024-04-12 21:15:51+03:00,cumhuriyet
"Fenerbahçe Alagöz Holding, EuroLeague'de finale yükseldi","Fenerbahçe Alagöz Holding, EuroLeague Women Final Four'da ÇBK Mersin'i 89-80 mağlup etti ve üst üste üçüncü kez finale yükseldi.",https://www.cumhuriyet.com.tr/spor/fenerbahce-alagoz-holding-euroleaguede-finale-yukseldi-2195686?utm_campaign=Cumhuriyet&utm_medium=SliderHaber&utm_source=Anasayfa,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195686/kapak_210142.jpg,2024-04-12 21:12:24+03:00,cumhuriyet
"Novak Djokovic, Monte Carlo'da yarı finalde","Tek erkeklerde dünya 1 numarası Sırp tenisçi Novak Djokovic, Monte Carlo Masters Turnuvası'nda yarı finale yükseldi.",https://www.cumhuriyet.com.tr/spor/novak-djokovic-monte-carloda-yari-finalde-2195685?utm_medium=KategoriSayfasi&utm_source=KategoriSayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195685/kapak_203222.jpg,2024-04-12 20:32:24+03:00,cumhuriyet
Kahramanmaraş’ta Starbucks’a taşlı silahlı saldırı: 1 yaralı,"Kahramanmaraş’ta Starbucks şubesine bir kişi tarafından önce pompalı av tüfeğiyle ateş açıldı, daha sonra da taşlı saldırı gerçekleştirildi. Olayda 1 kişi yaralandı.",https://www.cumhuriyet.com.tr/turkiye/kahramanmarasta-starbucksa-tasli-silahli-saldiri-1-yarali-2195684?utm_medium=Kategori%20Sayfasi&utm_source=Cumhuriyet&utm_campaign=Kategori%20Sayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195684/kapak_202906.jpg,2024-04-12 20:29:10+03:00,cumhuriyet
Meral Akşener’den YSK’ya tepki: ‘Hırsızların masasına haram olarak sundu’,İYİ Parti Genel Başkanı Meral Akşener sosyal medya hesabından yeni bir paylaşım yaptı. Akşener paylaşımında YSK'ye tepki gösterdi.,https://www.cumhuriyet.com.tr/siyaset/meral-aksenerden-yskya-tepki-hirsizlarin-masasina-haram-olarak-2195683?utm_medium=KategoriSayfasi&utm_source=KategoriSayfasi,https://www.cumhuriyet.com.tr/thumbs/1520x900/Archive/2024/4/12/2195683/kapak_201250.jpg,2024-04-12 20:12:55+03:00,cumhuriyet
